[27Apr2025 00:00:05.969] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was struck with lightning by Lightning Dragon
[27Apr2025 00:00:14.777] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was struck with lightning by Lightning Dragon
[27Apr2025 00:00:15.876] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: DonTony09 moved wrongly!
[27Apr2025 00:00:30.726] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was slain by Lightning Dragon
[27Apr2025 00:00:49.090] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was slain by Lightning Dragon
[27Apr2025 00:01:22.565] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was energized by Lightning Dragon
[27Apr2025 00:01:38.641] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 3692ms or 73 ticks behind
[27Apr2025 00:01:40.498] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was energized by Lightning Dragon
[27Apr2025 00:01:57.286] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was slain by Lightning Dragon
[27Apr2025 00:02:05.439] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: SAURIO12 moved too quickly! -9.812682605176064,-1.251119903248366,2.8692358324854013
[27Apr2025 00:02:11.779] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: BackedSrAaron moved too quickly! -9.278952591864595,-2.0,-3.666169155144871
[27Apr2025 00:02:11.782] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 4833ms or 96 ticks behind
[27Apr2025 00:02:15.939] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was slain by Lightning Dragon
[27Apr2025 00:02:34.516] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 6317ms or 126 ticks behind
[27Apr2025 00:02:38.412] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was slain by Lightning Dragon
[27Apr2025 00:02:56.664] [Server thread/WARN] [net.minecraft.server.network.ServerGamePacketListenerImpl/]: DonTony09 moved too quickly! -1.2931019698305306,0.9893499858739787,-10.005725418576048
[27Apr2025 00:02:56.672] [Server thread/WARN] [net.minecraft.server.MinecraftServer/]: Can't keep up! Is the server overloaded? Running 6323ms or 126 ticks behind
[27Apr2025 00:02:59.145] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was energized by Lightning Dragon
[27Apr2025 00:03:39.532] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was energized by Lightning Dragon
[27Apr2025 00:03:50.615] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was energized by Lightning Dragon
[27Apr2025 00:04:12.355] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was slain by Lightning Dragon
[27Apr2025 00:04:42.524] [Server thread/INFO] [net.minecraft.server.MinecraftServer/]: DonTony09 was slain by Lightning Dragon
[27Apr2025 00:05:03.685] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.02, y=-22.53, z=1250.05]
[27Apr2025 00:05:03.767] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.28, y=-22.98, z=1231.00]
[27Apr2025 00:05:03.797] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.02, y=-22.53, z=1250.05]
[27Apr2025 00:05:03.797] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.52, y=-21.17, z=1234.64]
[27Apr2025 00:05:03.797] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.96, y=-22.08, z=1232.77]
[27Apr2025 00:05:03.797] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.28, y=-22.98, z=1231.00]
[27Apr2025 00:05:03.846] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=188.80, y=-22.53, z=1249.59]
[27Apr2025 00:05:03.846] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.55, y=-21.17, z=1234.65]
[27Apr2025 00:05:03.846] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.99, y=-22.08, z=1232.77]
[27Apr2025 00:05:03.846] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.28, y=-22.98, z=1231.00]
[27Apr2025 00:05:03.886] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=188.83, y=-22.53, z=1249.62]
[27Apr2025 00:05:03.886] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.57, y=-21.17, z=1234.67]
[27Apr2025 00:05:03.886] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=187.01, y=-22.08, z=1232.80]
[27Apr2025 00:05:03.886] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.72, y=-22.98, z=1230.39]
[27Apr2025 00:05:03.924] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=188.87, y=-22.53, z=1249.67]
[27Apr2025 00:05:03.924] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.60, y=-21.17, z=1234.72]
[27Apr2025 00:05:03.924] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=187.03, y=-22.08, z=1232.85]
[27Apr2025 00:05:03.924] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.74, y=-22.98, z=1230.45]
[27Apr2025 00:05:03.954] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=188.92, y=-22.53, z=1249.74]
[27Apr2025 00:05:03.954] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.62, y=-21.17, z=1234.80]
[27Apr2025 00:05:03.955] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=187.05, y=-22.08, z=1232.93]
[27Apr2025 00:05:03.955] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.75, y=-22.98, z=1230.53]
[27Apr2025 00:05:03.982] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=188.98, y=-22.53, z=1249.84]
[27Apr2025 00:05:03.982] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.64, y=-21.17, z=1234.89]
[27Apr2025 00:05:03.982] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=187.06, y=-22.08, z=1233.03]
[27Apr2025 00:05:03.982] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.76, y=-22.98, z=1230.64]
[27Apr2025 00:05:04.011] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.05, y=-22.53, z=1249.95]
[27Apr2025 00:05:04.011] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.65, y=-21.17, z=1235.00]
[27Apr2025 00:05:04.011] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=187.07, y=-22.08, z=1233.15]
[27Apr2025 00:05:04.011] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.76, y=-22.98, z=1230.77]
[27Apr2025 00:05:04.041] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.12, y=-22.53, z=1250.08]
[27Apr2025 00:05:04.042] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.64, y=-21.17, z=1235.13]
[27Apr2025 00:05:04.042] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=187.05, y=-22.08, z=1233.29]
[27Apr2025 00:05:04.042] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.72, y=-22.98, z=1230.94]
[27Apr2025 00:05:04.073] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.17, y=-22.53, z=1250.21]
[27Apr2025 00:05:04.073] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.60, y=-21.17, z=1235.26]
[27Apr2025 00:05:04.073] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=187.00, y=-22.08, z=1233.44]
[27Apr2025 00:05:04.073] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.66, y=-22.98, z=1231.10]
[27Apr2025 00:05:04.098] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.23, y=-22.53, z=1250.35]
[27Apr2025 00:05:04.099] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.57, y=-21.17, z=1235.39]
[27Apr2025 00:05:04.099] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.96, y=-22.08, z=1233.59]
[27Apr2025 00:05:04.099] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.60, y=-22.98, z=1231.27]
[27Apr2025 00:05:04.136] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.28, y=-22.53, z=1250.48]
[27Apr2025 00:05:04.137] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.53, y=-21.17, z=1235.52]
[27Apr2025 00:05:04.137] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.91, y=-22.08, z=1233.73]
[27Apr2025 00:05:04.137] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.54, y=-22.98, z=1231.43]
[27Apr2025 00:05:04.159] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.33, y=-22.53, z=1250.61]
[27Apr2025 00:05:04.160] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.50, y=-21.17, z=1235.65]
[27Apr2025 00:05:04.160] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.87, y=-22.08, z=1233.87]
[27Apr2025 00:05:04.160] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.49, y=-22.98, z=1231.59]
[27Apr2025 00:05:04.187] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.33, y=-22.53, z=1250.61]
[27Apr2025 00:05:04.187] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.50, y=-21.17, z=1235.65]
[27Apr2025 00:05:04.187] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.87, y=-22.08, z=1233.87]
[27Apr2025 00:05:04.187] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.49, y=-22.98, z=1231.59]
[27Apr2025 00:05:04.212] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.34, y=-22.53, z=1250.63]
[27Apr2025 00:05:04.212] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.50, y=-21.17, z=1235.66]
[27Apr2025 00:05:04.212] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.86, y=-22.08, z=1233.89]
[27Apr2025 00:05:04.212] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.48, y=-22.98, z=1231.61]
[27Apr2025 00:05:04.240] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.34, y=-22.53, z=1250.64]
[27Apr2025 00:05:04.241] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.49, y=-21.17, z=1235.68]
[27Apr2025 00:05:04.241] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.86, y=-22.08, z=1233.91]
[27Apr2025 00:05:04.241] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.47, y=-22.98, z=1231.63]
[27Apr2025 00:05:04.266] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.36, y=-22.53, z=1250.67]
[27Apr2025 00:05:04.266] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.48, y=-21.17, z=1235.71]
[27Apr2025 00:05:04.266] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.85, y=-22.08, z=1233.94]
[27Apr2025 00:05:04.267] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.46, y=-22.98, z=1231.67]
[27Apr2025 00:05:04.297] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.37, y=-22.53, z=1250.70]
[27Apr2025 00:05:04.297] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.48, y=-21.17, z=1235.74]
[27Apr2025 00:05:04.297] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.84, y=-22.08, z=1233.97]
[27Apr2025 00:05:04.297] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.45, y=-22.98, z=1231.71]
[27Apr2025 00:05:04.323] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.38, y=-22.53, z=1250.74]
[27Apr2025 00:05:04.323] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179929, l='ServerLevel[world]', x=189.47, y=-21.17, z=1235.78]
[27Apr2025 00:05:04.323] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179930, l='ServerLevel[world]', x=186.82, y=-22.08, z=1234.02]
[27Apr2025 00:05:04.323] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179931, l='ServerLevel[world]', x=183.43, y=-22.98, z=1231.76]
[27Apr2025 00:05:04.351] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/179925, l='ServerLevel[world]', x=189.40, y=-22.53, z=1250.78]
